Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
G2/M Checkpoints Homo sapiens R-HSA-69481	6/150	0.14460576585929408	0.5221458157298655	0	0	1.7331902718168812	3.3515464545157876	PSMD10;PSMA4;UBE2V2;HIST1H2BH;ATM;HIST1H2BD
Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531	4/86	0.14572013677839413	0.5221458157298655	0	0	2.026891807379612	3.9039301690734325	PSMD10;PSMA4;HSPB1;HSPA1A
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	9/253	0.14593227554386984	0.5221458157298655	0	0	1.536274475091173	2.956733259490772	CAP1;CD63;ITIH3;WDR1;A1BG;PFN1;GNG12;VCL;VAV2
Homology Directed Repair Homo sapiens R-HSA-5693538	5/118	0.14713154762621053	0.5221458157298655	0	0	1.8395520266813212	3.5253693987257426	RFC1;UBE2V2;HIST1H2BH;ATM;HIST1H2BD
COPI-independent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811436	2/29	0.14898193571997245	0.5221458157298655	0	0	3.0734436564223797	5.851622248217141	PAFAH1B3;PAFAH1B2
PIWI-interacting RNA (piRNA) biogenesis Homo sapiens R-HSA-5601884	2/29	0.14898193571997245	0.5221458157298655	0	0	3.0734436564223797	5.851622248217141	HSP90AA1;POLR2F
mRNA Capping Homo sapiens R-HSA-72086	2/29	0.14898193571997245	0.5221458157298655	0	0	3.0734436564223797	5.851622248217141	RNMT;POLR2F
Meiotic synapsis Homo sapiens R-HSA-1221632	3/57	0.1513216294540701	0.5221458157298655	0	0	2.3067993366500827	4.356039247120024	DIDO1;HIST1H2BH;HIST1H2BD
Zinc efflux and compartmentalization by the SLC30 family Homo sapiens R-HSA-435368	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	SLC30A1
Clearance of Nuclear Envelope Membranes from Chromatin Homo sapiens R-HSA-2993913	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	VRK1
IkBA variant leads to EDA-ID Homo sapiens R-HSA-5603029	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	NFKB2
TRAIL  signaling Homo sapiens R-HSA-75158	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	CASP8
Activation of NIMA Kinases NEK9, NEK6, NEK7 Homo sapiens R-HSA-2980767	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	NEK7
Loss of Function of TGFBR1 in Cancer Homo sapiens R-HSA-3656534	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	FKBP1A
TGFBR1 KD Mutants in Cancer Homo sapiens R-HSA-3656532	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	FKBP1A
Interleukin-1 processing Homo sapiens R-HSA-448706	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	NFKB2
Phosphate bond hydrolysis by NUDT proteins Homo sapiens R-HSA-2393930	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	NUDT16
Synthesis of Ketone Bodies Homo sapiens R-HSA-77111	1/7	0.15397428676676853	0.5221458157298655	0	0	6.907997169143666	12.924653111768945	BDH2
The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	6/153	0.154307768303984	0.5221458157298655	0	0	1.6975562757291758	3.1724036512116243	SURF1;NDUFA4;GLO1;CYC1;UQCRH;PDK1
Respiratory electron transport Homo sapiens R-HSA-611105	4/88	0.1545168335286291	0.5221458157298655	0	0	1.9784289784289784	3.6946216149872297	SURF1;NDUFA4;CYC1;UQCRH
Signaling by VEGF Homo sapiens R-HSA-194138	11/328	0.15498285982196905	0.5221458157298655	0	0	1.4460472022827895	2.6960693303179606	PSMD10;HSP90AA1;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;HSPB1;CYBA;VCL;VAV2
Formation of the beta-catenin:TCF transactivating complex Homo sapiens R-HSA-201722	3/58	0.15696323268397758	0.5221458157298655	0	0	2.2647412289203332	4.193720275122116	H3F3A;HIST1H2BH;HIST1H2BD
NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590	3/58	0.15696323268397758	0.5221458157298655	0	0	2.2647412289203332	4.193720275122116	PSMD10;PSMA4;NFKB2
Activation of anterior HOX genes in hindbrain development during early embryogenesis Homo sapiens R-HSA-5617472	4/89	0.15898853485617487	0.5221458157298655	0	0	1.955052790346908	3.59519190833888	H3F3A;POLR2F;HIST1H2BH;HIST1H2BD
Activation of HOX genes during differentiation Homo sapiens R-HSA-5619507	4/89	0.15898853485617487	0.5221458157298655	0	0	1.955052790346908	3.59519190833888	H3F3A;POLR2F;HIST1H2BH;HIST1H2BD
Rho GTPase cycle Homo sapiens R-HSA-194840	5/122	0.16212477829955732	0.5221458157298655	0	0	1.7762953201925364	3.2317721730820317	RHOT2;FAM13A;GDI2;KALRN;VAV2
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	9/260	0.1633660186508379	0.5221458157298655	0	0	1.492888058995121	2.704757978520675	PSMD10;PSMA4;UBA6;MGRN1;FBXO17;UBE2V2;TPP2;BLMH;RBBP6
Packaging Of Telomere Ends Homo sapiens R-HSA-171306	2/31	0.1656215502340164	0.5221458157298655	0	0	2.861188554658841	5.1445598267289885	HIST1H2BH;HIST1H2BD
Pausing and recovery of Tat-mediated HIV elongation Homo sapiens R-HSA-167238	2/31	0.1656215502340164	0.5221458157298655	0	0	2.861188554658841	5.1445598267289885	POLR2F;SSRP1
Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243	2/31	0.1656215502340164	0.5221458157298655	0	0	2.861188554658841	5.1445598267289885	POLR2F;SSRP1
C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481	5/123	0.16596625437345905	0.5221458157298655	0	0	1.7611512358000945	3.1629761907073797	PSMD10;PPP3CA;CASP8;PSMA4;NFKB2
Oxidative Stress Induced Senescence Homo sapiens R-HSA-2559580	4/91	0.1680723144264246	0.5221458157298655	0	0	1.9099125650849789	3.4060634849178237	PHC2;H3F3A;HIST1H2BH;HIST1H2BD
MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128	4/92	0.17268183117840208	0.5221458157298655	0	0	1.8881118881118881	3.316099412938488	PSMD10;PSMA4;HSPB1;KALRN
Erythrocytes take up oxygen and release carbon dioxide Homo sapiens R-HSA-1247673	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	CA4
AMPK inhibits chREBP transcriptional activation activity Homo sapiens R-HSA-163680	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	PRKAA2
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) Homo sapiens R-HSA-5603027	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	NFKB2
Formyl peptide receptors bind formyl peptides and many other ligands Homo sapiens R-HSA-444473	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	ANXA1
Sema4D mediated inhibition of cell attachment and migration Homo sapiens R-HSA-416550	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	MET
Signaling by TGF-beta Receptor Complex in Cancer Homo sapiens R-HSA-3304351	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	FKBP1A
Cross-presentation of particulate exogenous antigens (phagosomes) Homo sapiens R-HSA-1236973	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	CYBA
mitochondrial fatty acid beta-oxidation of saturated fatty acids Homo sapiens R-HSA-77286	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	ACADS
Metabolism of ingested SeMet, Sec, MeSec into H2Se Homo sapiens R-HSA-2408508	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	CTH
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET) Homo sapiens R-HSA-2142670	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	EPHX2
Ketone body metabolism Homo sapiens R-HSA-74182	1/8	0.1739474558445195	0.5221458157298655	0	0	5.920837124658781	10.355555992106089	BDH2
Keratan sulfate/keratin metabolism Homo sapiens R-HSA-1638074	2/32	0.1740586684376998	0.5221458157298655	0	0	2.765673758865248	4.83540128749248	GNS;B4GALT4
HIV elongation arrest and recovery Homo sapiens R-HSA-167287	2/32	0.1740586684376998	0.5221458157298655	0	0	2.765673758865248	4.83540128749248	POLR2F;SSRP1
Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290	2/32	0.1740586684376998	0.5221458157298655	0	0	2.765673758865248	4.83540128749248	POLR2F;SSRP1
Elongation arrest and recovery Homo sapiens R-HSA-112387	2/32	0.1740586684376998	0.5221458157298655	0	0	2.765673758865248	4.83540128749248	POLR2F;SSRP1
Gluconeogenesis Homo sapiens R-HSA-70263	2/32	0.1740586684376998	0.5221458157298655	0	0	2.765673758865248	4.83540128749248	MDH1;PCK2
Glycolysis Homo sapiens R-HSA-70171	2/32	0.1740586684376998	0.5221458157298655	0	0	2.765673758865248	4.83540128749248	PFKM;HK2
TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648	3/61	0.17426137859933166	0.5221458157298655	0	0	2.1472685831924125	3.751705373224382	POLR2F;ATM;SSRP1
Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761	3/61	0.17426137859933166	0.5221458157298655	0	0	2.1472685831924125	3.751705373224382	PSMD10;PSMA4;NFKB2
Synthesis of substrates in N-glycan biosythesis Homo sapiens R-HSA-446219	3/63	0.18607709043505358	0.5495469893694994	0	0	2.0754797441364605	3.4901147548146048	GMPPB;MPI;MVD
p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580	3/63	0.18607709043505358	0.5495469893694994	0	0	2.0754797441364605	3.4901147548146048	PSMD10;PSMA4;ATM
p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563	3/63	0.18607709043505358	0.5495469893694994	0	0	2.0754797441364605	3.4901147548146048	PSMD10;PSMA4;ATM
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	10/305	0.18630821815938012	0.5495469893694994	0	0	1.4111820383006823	2.371283816154695	PSMD10;PSMA4;UBA6;MGRN1;FBXO17;UBE2V2;TPP2;CYBA;BLMH;RBBP6
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	4/95	0.18676535824538001	0.5495469893694994	0	0	1.8255846717385178	3.0631525712265466	HSP90AA1;MYL6;KALRN;VAV2
EPHA-mediated growth cone collapse Homo sapiens R-HSA-3928663	2/34	0.1911265659173523	0.5591595648394277	0	0	2.592553191489362	4.290207372829229	HSP90AA1;MYL6
RHO GTPases Activate Rhotekin and Rhophilins Homo sapiens R-HSA-5666185	1/9	0.1934500694982372	0.5591595648394277	0	0	5.1804670912951165	8.510138951448724	RTKN
Degradation of cysteine and homocysteine Homo sapiens R-HSA-1614558	1/9	0.1934500694982372	0.5591595648394277	0	0	5.1804670912951165	8.510138951448724	CTH
Pregnenolone biosynthesis Homo sapiens R-HSA-196108	1/9	0.1934500694982372	0.5591595648394277	0	0	5.1804670912951165	8.510138951448724	AKR1B1
Pyrimidine salvage reactions Homo sapiens R-HSA-73614	1/9	0.1934500694982372	0.5591595648394277	0	0	5.1804670912951165	8.510138951448724	UPP1
G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615	3/65	0.19809439558794031	0.5705676605314619	0	0	2.0083224430841184	3.251497365032741	PSMD10;PSMA4;ATM
Cytosolic sensors of pathogen-associated DNA Homo sapiens R-HSA-1834949	3/66	0.20417198861096478	0.5860094269605937	0	0	1.9763427759163368	3.139998696221813	IRF3;POLR2F;NFKB2
Transcription of the HIV genome Homo sapiens R-HSA-167172	3/67	0.21029204666026216	0.5872278034261342	0	0	1.945362473347548	3.0333220306080033	RNMT;POLR2F;SSRP1
Regulation of RAS by GAPs Homo sapiens R-HSA-5658442	3/67	0.21029204666026216	0.5872278034261342	0	0	1.945362473347548	3.0333220306080033	PSMD10;PSMA4;DAB2IP
Creatine metabolism Homo sapiens R-HSA-71288	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	CKMT1A
Activation of PPARGC1A (PGC-1alpha) by phosphorylation Homo sapiens R-HSA-2151209	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	PRKAA2
SLBP independent Processing of Histone Pre-mRNAs Homo sapiens R-HSA-111367	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	SNRPB
Diseases of carbohydrate metabolism Homo sapiens R-HSA-5663084	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	GYS1
Myoclonic epilepsy of Lafora Homo sapiens R-HSA-3785653	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	GYS1
Glycogen storage diseases Homo sapiens R-HSA-3229121	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	GYS1
TRIF-mediated programmed cell death Homo sapiens R-HSA-2562578	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	CASP8
eNOS activation Homo sapiens R-HSA-203615	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	HSP90AA1
Purine catabolism Homo sapiens R-HSA-74259	1/10	0.21249319048182852	0.5872278034261342	0	0	4.604623732012267	7.131849991005283	GDA
Protein folding Homo sapiens R-HSA-391251	4/101	0.21596205202591637	0.5941534376902836	0	0	1.712133227597145	2.624105394536895	NOP56;TUBB3;TBCB;GNG12
Amyloid fiber formation Homo sapiens R-HSA-977225	3/68	0.2164519858578295	0.5941534376902836	0	0	1.915335410857799	2.931203514097292	H3F3A;HIST1H2BH;HIST1H2BD
Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206	4/102	0.22094631331128367	0.6000942059319165	0	0	1.6945752660038373	2.558529950241934	GNPAT;CHDH;SARDH;CHPT1
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	3/69	0.22264925439253544	0.6000942059319165	0	0	1.8862182593525878	2.8333970860139837	HSP90AA1;PCNT;CKAP5
Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	3/69	0.22264925439253544	0.6000942059319165	0	0	1.8862182593525878	2.8333970860139837	HSP90AA1;PCNT;CKAP5
MAP2K and MAPK activation Homo sapiens R-HSA-5674135	2/38	0.22582866660317094	0.6000942059319165	0	0	2.3040189125295507	3.4283310192338683	PEBP1;VCL
MAPK family signaling cascades Homo sapiens R-HSA-5683057	9/284	0.2298895373728889	0.6000942059319165	0	0	1.360903200471235	2.000740492412113	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;HSPB1;KALRN;VCL
Import of palmitoyl-CoA into the mitochondrial matrix Homo sapiens R-HSA-200425	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	PRKAA2
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs Homo sapiens R-HSA-77588	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	SNRPB
MyD88 deficiency (TLR2/4) Homo sapiens R-HSA-5602498	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	IRAK4
IRAK4 deficiency (TLR2/4) Homo sapiens R-HSA-5603041	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	IRAK4
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling Homo sapiens R-HSA-975110	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	IRAK4
CASP8 activity is inhibited Homo sapiens R-HSA-5218900	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	CASP8
Regulation by c-FLIP Homo sapiens R-HSA-3371378	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	CASP8
Dimerization of procaspase-8 Homo sapiens R-HSA-69416	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	CASP8
Sodium/Calcium exchangers Homo sapiens R-HSA-425561	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	SRI
CLEC7A (Dectin-1) induces NFAT activation Homo sapiens R-HSA-5607763	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	PPP3CA
Biotin transport and metabolism Homo sapiens R-HSA-196780	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	BTD
Heme biosynthesis Homo sapiens R-HSA-189451	1/11	0.23108762208869646	0.6000942059319165	0	0	4.1439490445859875	6.070712647020761	FECH
Hemostasis Homo sapiens R-HSA-109582	16/552	0.23417868629939972	0.604306279106133	0	0	1.2432573972244043	1.8048005081349736	CAP1;CD63;ITIH3;WDR1;H3F3A;A1BG;SRI;KIF11;GNG12;SERPINA5;VAV2;IRF3;KIFC1;KIF2C;PFN1;VCL
Developmental Biology Homo sapiens R-HSA-1266738	22/786	0.2341871521719366	0.604306279106133	0	0	1.2007213496218732	1.7430087613537886	CAP1;PSMD10;HSP90AA1;HSP90AB1;H3F3A;DAB2IP;PEBP1;PCSK6;KALRN;VAV2;MYL6;PSMA4;PTPRA;DPYSL2;PEA15;POLR2F;HIST1H2BH;PFN1;MET;VCL;HIST1H2BD;CAP2
Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184	3/71	0.23514574119769183	0.6048717493701633	0	0	1.8305531167690956	2.6498167646753212	PSMD10;PSMA4;BUB1B
Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	5/140	0.23613698976151565	0.6055174220216921	0	0	1.538028392418114	2.219902786644315	CASP8;IRF3;CNPY3;IRAK4;NFKB2
Factors involved in megakaryocyte development and platelet production Homo sapiens R-HSA-983231	5/141	0.2405064868349888	0.6078199217593221	0	0	1.52664063484066	2.175475449837526	IRF3;KIFC1;H3F3A;KIF2C;KIF11
ISG15 antiviral mechanism Homo sapiens R-HSA-1169408	3/72	0.24144002865775938	0.6078199217593221	0	0	1.803930657272643	2.563627488823512	EIF4A2;IRF3;EIF4G2
Antiviral mechanism by IFN-stimulated genes Homo sapiens R-HSA-1169410	3/72	0.24144002865775938	0.6078199217593221	0	0	1.803930657272643	2.563627488823512	EIF4A2;IRF3;EIF4G2
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419	3/72	0.24144002865775938	0.6078199217593221	0	0	1.803930657272643	2.563627488823512	PSMD10;PSMA4;BUB1B
Erythrocytes take up carbon dioxide and release oxygen Homo sapiens R-HSA-1237044	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	CA4
O2/CO2 exchange in erythrocytes Homo sapiens R-HSA-1480926	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	CA4
Reversible hydration of carbon dioxide Homo sapiens R-HSA-1475029	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	CA4
Ethanol oxidation Homo sapiens R-HSA-71384	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	ALDH1A1
Keratan sulfate degradation Homo sapiens R-HSA-2022857	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	GNS
Hyaluronan uptake and degradation Homo sapiens R-HSA-2160916	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	HMMR
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10 Homo sapiens R-HSA-933543	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	CASP8
Reduction of cytosolic Ca++ levels Homo sapiens R-HSA-418359	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	SRI
Pyrimidine catabolism Homo sapiens R-HSA-73621	1/12	0.24924391419152417	0.6078199217593221	0	0	3.767033391237213	5.233627213057218	UPP1
Nucleotide Excision Repair Homo sapiens R-HSA-5696398	4/108	0.25144171613039185	0.6078199217593221	0	0	1.5963182117028272	2.2037876271237447	RFC1;UBE2V2;POLR2F;XPC
RNA Polymerase III Abortive And Retractive Initiation Homo sapiens R-HSA-749476	2/41	0.2521406020692504	0.6078199217593221	0	0	2.12645935624659	2.9297685099069075	NFIC;POLR2F
RNA Polymerase III Transcription Homo sapiens R-HSA-74158	2/41	0.2521406020692504	0.6078199217593221	0	0	2.12645935624659	2.9297685099069075	NFIC;POLR2F
Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	7/217	0.2534119864377221	0.6078199217593221	0	0	1.3848028673835124	1.9009725014662702	BDH2;PRKAA2;SCD;ACSL4;DECR2;ACADS;SULT2A1
Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494	5/144	0.25374271050770686	0.6078199217593221	0	0	1.4934604778703804	2.048183188047199	PSMD10;PPP3CA;PSMA4;PFN1;GNG12
Sphingolipid metabolism Homo sapiens R-HSA-428157	3/74	0.2541086421770043	0.6078199217593221	0	0	1.752935523589297	2.4015100599139827	GLTP;SMPD1;ARSE
APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409	3/74	0.2541086421770043	0.6078199217593221	0	0	1.752935523589297	2.4015100599139827	PSMD10;PSMA4;BUB1B
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200	4/109	0.2566105224033766	0.6078199217593221	0	0	1.5810337810337811	2.1505155412107477	SURF1;NDUFA4;CYC1;UQCRH
DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	5/145	0.25819468554067293	0.6078199217593221	0	0	1.4827164270419089	2.0076594022179868	RFC1;UBE2V2;HIST1H2BH;ATM;HIST1H2BD
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176814	3/75	0.2604782636020619	0.6078199217593221	0	0	1.728500355366027	2.3252406661007248	PSMD10;PSMA4;BUB1B
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	3/75	0.2604782636020619	0.6078199217593221	0	0	1.728500355366027	2.3252406661007248	GNG12;KALRN;VAV2
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	2/42	0.2609338189087691	0.6078199217593221	0	0	2.0731914893617023	2.785308864573204	ALDH1A1;PDK1
Glucose transport Homo sapiens R-HSA-70153	2/42	0.2609338189087691	0.6078199217593221	0	0	2.0731914893617023	2.785308864573204	SLC37A4;HK2
Fatty Acyl-CoA Biosynthesis Homo sapiens R-HSA-75105	2/42	0.2609338189087691	0.6078199217593221	0	0	2.0731914893617023	2.785308864573204	SCD;ACSL4
Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688	4/110	0.26180056099655097	0.6078199217593221	0	0	1.5660377358490567	2.098760367191834	KIF2C;KIF11;PAFAH1B3;PAFAH1B2
The activation of arylsulfatases Homo sapiens R-HSA-1663150	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	ARSE
Mitotic Telophase/Cytokinesis Homo sapiens R-HSA-68884	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	NUDC
Initiation of Nuclear Envelope Reformation Homo sapiens R-HSA-2995383	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	VRK1
Nuclear Envelope Reassembly Homo sapiens R-HSA-2995410	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	VRK1
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest Homo sapiens R-HSA-6804116	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	ARID3A
IRF3-mediated induction of type I IFN Homo sapiens R-HSA-3270619	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	IRF3
DEx/H-box helicases activate type I IFN and inflammatory cytokines production Homo sapiens R-HSA-3134963	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	NFKB2
Trafficking and processing of endosomal TLR Homo sapiens R-HSA-1679131	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	CNPY3
TNFR1-induced proapoptotic signaling Homo sapiens R-HSA-5357786	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	CASP8
RHO GTPases Activate NADPH Oxidases Homo sapiens R-HSA-5668599	1/13	0.2669723691049714	0.6078199217593221	0	0	3.452937013446568	4.559983537559401	CYBA
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	2/43	0.26972937848243755	0.6078199217593221	0	0	2.022522055007784	2.650183711357841	APAF1;ATM
HIV Transcription Elongation Homo sapiens R-HSA-167169	2/43	0.26972937848243755	0.6078199217593221	0	0	2.022522055007784	2.650183711357841	POLR2F;SSRP1
Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246	2/43	0.26972937848243755	0.6078199217593221	0	0	2.022522055007784	2.650183711357841	POLR2F;SSRP1
Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200	2/43	0.26972937848243755	0.6078199217593221	0	0	2.022522055007784	2.650183711357841	POLR2F;SSRP1
Formation of Incision Complex in GG-NER Homo sapiens R-HSA-5696395	2/43	0.26972937848243755	0.6078199217593221	0	0	2.022522055007784	2.650183711357841	UBE2V2;XPC
Iron uptake and transport Homo sapiens R-HSA-917937	2/43	0.26972937848243755	0.6078199217593221	0	0	2.022522055007784	2.650183711357841	HMOX1;CP
Activated TLR4 signalling Homo sapiens R-HSA-166054	4/112	0.27223930614255726	0.6117905286390435	0	0	1.5368787591009814	1.999592683385793	CASP8;IRF3;IRAK4;NFKB2
Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	3/77	0.2732766725125312	0.6124392277130151	0	0	1.6816112487754278	2.1815047404481014	H3F3A;HIST1H2BH;HIST1H2BD
Intra-Golgi traffic Homo sapiens R-HSA-6811438	2/44	0.27852228334610657	0.614335525330848	0	0	1.9742654508611956	2.523619048598302	GOSR1;YKT6
Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152	2/44	0.27852228334610657	0.614335525330848	0	0	1.9742654508611956	2.523619048598302	POLR2F;SSRP1
RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955	2/44	0.27852228334610657	0.614335525330848	0	0	1.9742654508611956	2.523619048598302	POLR2F;SSRP1
Formation of RNA Pol II elongation complex Homo sapiens R-HSA-112382	2/44	0.27852228334610657	0.614335525330848	0	0	1.9742654508611956	2.523619048598302	POLR2F;SSRP1
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein Homo sapiens R-HSA-446193	3/78	0.27970099715697366	0.614335525330848	0	0	1.6591044776119404	2.1137557026466824	GMPPB;MPI;MVD
Polymerase switching on the C-strand of the telomere Homo sapiens R-HSA-174411	1/14	0.28428304744875704	0.614335525330848	0	0	3.1871631553160213	4.008765662534434	RFC1
Polymerase switching Homo sapiens R-HSA-69091	1/14	0.28428304744875704	0.614335525330848	0	0	3.1871631553160213	4.008765662534434	RFC1
Leading Strand Synthesis Homo sapiens R-HSA-69109	1/14	0.28428304744875704	0.614335525330848	0	0	3.1871631553160213	4.008765662534434	RFC1
