Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Growth hormone synthesis, secretion and action	32/119	0.02413036855701921	0.07357396687483309	0	0	1.5580600534602334	5.802658323915243	ATF2;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3R2;PIK3CB;GNAI1;MAPK9;MAPK8;NRAS;AKT2;CREB3L2;PLCG2;MAPK1;PRKACA;MAPK3;STAT5A;CREBBP;MAP2K2;STAT1;PRKCA;SSTR2;MAPK12;MTOR;PIK3CA;GNAQ;GNAS;RAF1;PLCB1;CRK;BCAR1
Neurotrophin signaling pathway	32/119	0.02413036855701921	0.07357396687483309	0	0	1.5580600534602334	5.802658323915243	YWHAE;PIK3R3;PIK3R2;PIK3CB;RAP1B;IKBKB;RPS6KA3;MAPK9;MAPK8;NRAS;RAP1A;MAPK7;IRAK2;AKT2;ARHGDIA;RPS6KA1;ABL1;PLCG2;MAPK1;MAP2K7;SH2B3;MAPK3;MAP2K2;SORT1;PRKCD;MAPK12;PIK3CA;TRAF6;RAPGEF1;RAF1;TP53;CRK
Non-homologous end-joining	6/13	0.024488037389546302	0.07362033898130915	0	0	3.6240798176450806	13.443779764155614	FEN1;XRCC6;XRCC4;PRKDC;XRCC5;NHEJ1
Parathyroid hormone synthesis, secretion and action	29/106	0.02461902010950531	0.07362033898130915	0	0	1.595099111414901	5.908623487639659	ATF2;ITPR1;GNAI3;LRP5;ITPR2;ARRB1;ARRB2;PLD1;EGFR;GNAI1;PLD2;LRP6;SLC9A3R1;AKAP13;CREB3L2;GNA12;MAPK1;PRKACA;MEF2D;MAPK3;JUND;PRKCA;NACA;MMP15;GNAQ;GNAS;ARHGEF1;RAF1;PLCB1
Nicotinate and nicotinamide metabolism	12/35	0.025012555258680833	0.07408480652809275	0	0	2.2072422002255356	8.14114218105031	NT5C;NADK2;NT5E;PNP;NMNAT1;NAMPT;AOX1;CD38;SIRT6;NT5C2;SIRT2;SIRT3
Tight junction	43/169	0.0260991908032866	0.07628451530296008	0	0	1.4462954577851568	5.272977695994339	ROCK2;ARPC1B;ARPC1A;ARPC5L;PRKAG1;NEDD4L;PPP2R2A;ARHGAP17;GATA4;CLDN1;ACTG1;MYL12B;SLC9A3R1;EPB41L4B;TUBA1C;MAPK9;MAPK8;PARD6B;RAP1A;PPP2R1A;ERBB2;MICALL2;MYH14;PRKACA;SYNPO;MAP2K7;CGNL1;RAB8A;VASP;PRKCI;SCRIB;ARPC4;CGN;PRKAB1;CLDN6;TJP1;OCLN;ARPC2;PARD3;PPP2R2D;ARHGEF2;EZR;TJP2
Focal adhesion	50/201	0.026245797869507165	0.07628451530296008	0	0	1.4037141470202181	5.109869558890829	PIK3CB;ARHGAP5;ARHGAP35;MYLK3;ACTG1;PPP1CC;AKT2;RAC2;RAC3;ITGAV;PPP1R12A;PRKCA;VAV2;COL2A1;PIK3CA;RAPGEF1;TLN2;RAF1;CRK;PPP1R12C;LAMA5;ROCK2;PIK3R3;XIAP;PIK3R2;THBS1;EGFR;THBS4;MYL12B;RAP1B;VTN;MAPK9;MAPK8;RAP1A;ERBB2;FLNA;MAPK1;PIP5K1C;FLNC;PAK2;PAK4;MAPK3;VASP;CAV3;CAV1;PARVA;COL1A1;DIAPH1;ZYX;BCAR1
Oocyte meiosis	34/129	0.027379711000783864	0.07884342704855353	0	0	1.5160779418902988	5.454777200935902	YWHAE;CUL1;ITPR1;ITPR2;PKMYT1;AURKA;CDC20;PPP1CC;RPS6KA3;PPP3CA;PPP3CB;PPP3CC;YWHAQ;PPP2R1A;PPP2R5E;CDC27;RPS6KA1;MAPK1;PRKACA;BUB1;YWHAG;YWHAH;MAPK3;ANAPC7;FBXW11;PPP2R5A;MAPK12;RBX1;CDK2;ANAPC4;ANAPC5;ANAPC1;MAD1L1;MAD2L1
B cell receptor signaling pathway	23/81	0.027996909121233694	0.07988108932755668	0	0	1.6788328773080616	6.002937519275787	MAP2K2;CHUK;NFATC3;PIK3R3;NFATC2;PIK3R2;PIK3CB;BCL10;VAV2;IKBKB;PPP3CA;PPP3CB;NRAS;PPP3CC;PIK3CA;AKT2;RAC2;PLCG2;RAC3;MAPK1;RAF1;PIK3AP1;MAPK3
Measles	36/139	0.030546284524977676	0.08636267715698233	0	0	1.4806221987872397	5.165168634024617	CDKN1B;TRADD;PIK3R3;PIK3R2;PIK3CB;CASP9;IKBKB;MAPK9;MAPK8;CASP8;AKT2;BAK1;MAP3K7;JAK3;JAK1;STAT5A;CHUK;DDX58;STAT1;MX2;STAT2;EIF2AK2;EIF2AK4;HSPA2;MAVS;CDK6;PIK3CA;TRAF6;CDK2;CYCS;RAB9A;TAB2;CD46;TP53;HSPA1B;BCL2L1
Endocrine and other factor-regulated calcium reabsorption	16/53	0.03575765663142956	0.10018586677814949	0	0	1.8297573734237778	6.094905089206935	CLTC;AP2A1;PRKCA;ATP2B2;AP2B1;ATP1B1;AP2A2;DNM1;DNM2;DNM3;GNAQ;AP2S1;GNAS;PRKACA;PLCB1;AP2M1
Homologous recombination	13/41	0.03802273551279388	0.10558098878999014	0	0	1.964089173405211	6.421728993350752	MUS81;XRCC3;RPA1;BRCC3;BRCA2;BABAM1;RAD51D;RAD51C;RPA3;UIMC1;ATM;NBN;TOPBP1
Gap junction	24/88	0.039616023671758795	0.10903171116740695	0	0	1.5874178712220761	5.1250128924351355	MAP3K2;MAP2K2;GNAI3;ITPR1;ITPR2;CSNK1D;PRKCA;EGFR;GNAI1;TJP1;TUBA1C;GJA1;TUBB2B;NRAS;MAPK7;TUBB3;GNAQ;TUBB1;GNAS;MAPK1;PRKACA;PLCB1;RAF1;MAPK3
Human cytomegalovirus infection	54/225	0.040597187164293544	0.10996253163033463	0	0	1.3384454513767863	4.288454843617282	RB1;ATF2;TRADD;PIK3CB;IKBKB;CASP9;AKAP13;PPP3CA;PPP3CB;PPP3CC;CASP8;AKT2;CREB3L2;RAC2;RAC3;ITGAV;PRKACA;JAK1;MAP2K2;CHUK;PRKCA;TRAF2;PIK3CA;ARHGEF1;PLCB1;RAF1;TP53;CRK;ROCK2;GNAI3;ITPR1;PIK3R3;ITPR2;PIK3R2;EGFR;GNAI1;NRAS;GNA12;MAPK1;BAK1;MAPK3;NFATC3;NFATC2;MAPK12;MTOR;CDK6;RPS6KB1;RHEB;GNAQ;GNB2;GNAS;CYCS;CALR;BCAR1
Endometrial cancer	17/58	0.040661386294175185	0.10996253163033463	0	0	1.754472397819466	5.618656407365896	MAP2K2;PIK3R3;PIK3R2;PIK3CB;EGFR;CASP9;NRAS;PIK3CA;APC;AKT2;ERBB2;CTNNA1;MAPK1;BAK1;RAF1;TP53;MAPK3
Ubiquinone and other terpenoid-quinone biosynthesis	5/11	0.04251778720195924	0.1130460529906174	0	0	3.522707461645746	11.124121055198566	COQ3;NQO1;VKORC1L1;COQ7;COQ6
Kaposi sarcoma-associated herpesvirus infection	47/193	0.042528579420907514	0.1130460529906174	0	0	1.3640224422824772	4.307008581206052	RB1;TRADD;ITPR1;PIK3R3;ITPR2;PIK3R2;PIK3CB;FGF2;GABARAP;ICAM1;IKBKB;CASP9;PPP3CA;MAPK9;PPP3CB;NRAS;MAPK8;PPP3CC;CASP8;AKT2;PLCG2;MAPK1;BAK1;RPS27A;MAP2K7;JAK1;MICB;MAPK3;GABARAPL2;CREBBP;MAP2K2;CHUK;STAT1;STAT2;NFATC3;EIF2AK2;NFATC2;TRAF2;MAPK12;MTOR;CDK6;PIK3CA;GNB2;CYCS;RAF1;TP53;UBA52
Arginine and proline metabolism	15/50	0.043413990719732856	0.11442161960878745	0	0	1.8131695258071765	5.687864795186932	GAMT;OAT;ARG1;MAOA;GOT2;PYCR1;SRM;AGMAT;ALDH3A2;GATM;ALDH2;P4HA1;CKMT1B;ALDH18A1;ALDH7A1
PD-L1 expression and PD-1 checkpoint pathway in cancer	24/89	0.04471646499919016	0.11686403877939613	0	0	1.5628990195087435	4.8565735134270955	MAP2K2;CHUK;STAT1;NFATC3;PIK3R3;NFATC2;PIK3R2;PIK3CB;EGFR;MAPK12;MTOR;IKBKB;PPP3CA;PPP3CB;NRAS;PPP3CC;PIK3CA;RPS6KB1;AKT2;TRAF6;MAPK1;RAF1;JAK1;MAPK3
Human papillomavirus infection	76/331	0.04603438966080822	0.11930579320426131	0	0	1.2639467510958553	3.8908914128081378	RB1;CDKN1B;MAML1;TRADD;PPP2R2A;PIK3CB;RBPJ;IKBKB;CASP8;PPP2R1A;PPP2R5E;AKT2;CREB3L2;ITGAV;ATP6V1E1;PRKACA;JAK1;PRKCI;ATP6V1G2;MAP2K2;ATP6AP1;CHUK;PPP2R5A;SCRIB;TUBG1;CCNA2;COL2A1;PKM;PIK3CA;NFX1;PARD3;ATP6V1B2;ATP6V0D1;RAF1;TP53;ATP6V0C;ATP6V1A;LAMA5;HDAC1;UBR4;PIK3R3;PIK3R2;THBS1;EGFR;THBS4;SLC9A3R1;VTN;NRAS;PARD6B;DVL1;ATP6V0A2;DVL2;ATP6V1H;MAPK1;BAK1;ATP6V1C1;MAPK3;BCAP31;CREBBP;JAG1;STAT1;STAT2;MX2;EIF2AK2;ISG15;MTOR;COL1A1;CDK6;APC;RPS6KB1;RHEB;CDK2;TADA3;PPP2R2D;GNAS;ATM
Glyoxylate and dicarboxylate metabolism	10/30	0.04706326882569334	0.12049937997522074	0	0	2.114558785022257	6.462646586096113	GCSH;GRHPR;ACSS2;PCCA;GLYCTK;PGP;ACO1;AGXT;GLUL;DLD
Notch signaling pathway	17/59	0.04726985323786795	0.12049937997522074	0	0	1.7125930645080698	5.226632869889622	TLE3;CREBBP;JAG1;DTX3L;MAML1;CTBP1;HDAC1;RBPJ;KAT2B;KAT2A;ATXN1;SNW1;ATXN1L;DVL1;NUMB;DVL2;CIR1
Fc epsilon RI signaling pathway	19/68	0.04995917439645563	0.12530083255885244	0	0	1.6407841876908245	4.916690412344167	MAP2K2;PIK3R3;PRKCA;PIK3R2;PIK3CB;MAPK12;VAV2;MAPK9;MAPK8;NRAS;PIK3CA;AKT2;RAC2;PLCG2;RAC3;MAPK1;RAF1;MAP2K7;MAPK3
Mitophagy	19/68	0.04995917439645563	0.12530083255885244	0	0	1.6407841876908245	4.916690412344167	BNIP3L;GABARAPL2;USP8;FIS1;USP15;ATG9A;TFE3;GABARAP;MAPK9;MAPK8;NRAS;RHOT2;RHOT1;RPS27A;SQSTM1;TP53;UBA52;RAB7A;BCL2L1
C-type lectin receptor signaling pathway	27/104	0.05367872219367808	0.13355266081787107	0	0	1.4843110597976459	4.3412218372577795	ITPR1;ITPR2;PIK3R3;PIK3R2;BCL10;PIK3CB;IKBKB;PPP3CA;MAPK9;PPP3CB;MAPK8;NRAS;CASP8;PPP3CC;AKT2;PLCG2;MAPK1;MAPK3;CHUK;STAT1;STAT2;PRKCD;NFATC3;NFATC2;MAPK12;PIK3CA;RAF1
Pyrimidine metabolism	16/56	0.057003163131813216	0.14069828360312628	0	0	1.6922108575924468	4.847589327286194	DTYMK;DUT;RRM1;CANT1;RRM2;NME2;NME4;NT5C2;DCK;NME1;DHODH;NT5C;NT5E;PNP;DPYD;CMPK1
Galactose metabolism	10/31	0.05796012484686088	0.14121783840123686	0	0	2.0137408197109687	5.735133869668816	GALT;UGP2;AKR1B10;GLB1;AKR1B1;PGM2;GALM;PFKM;HK2;PGM1
Collecting duct acid secretion	9/27	0.05812181130340295	0.14121783840123686	0	0	2.1142670157068064	6.015542696102195	ATP6V1A;ATP6V1G2;ATP6V0A2;ATP6V1B2;ATP6V1E1;ATP6V0D1;SLC12A7;ATP6V0C;ATP6V1C1
PPAR signaling pathway	20/74	0.061536969205215813	0.1483565691691637	0	0	1.5671460381357993	4.369386760345412	CPT1A;HMGCS1;GK;ACSL1;ACSL5;ACSL4;SORBS1;CYP27A1;FABP1;FADS2;FABP3;CPT2;SCP2;ACOX2;FABP5;SCD;EHHADH;ACAA1;SLC27A2;SLC27A4
Epithelial cell signaling in Helicobacter pylori infection	19/70	0.06472028649613924	0.15483083923307156	0	0	1.5762441459523442	4.3152529869872165	ATP6V1A;ATP6V1G2;ATP6AP1;CHUK;EGFR;MAPK12;IKBKB;TJP1;MAPK9;MAPK8;ATP6V1B2;ATP6V0A2;PLCG2;ATP6V1H;ATP6V1E1;ATP6V0D1;ATP6V0C;GIT1;ATP6V1C1
Prostate cancer	25/97	0.06625700985845517	0.15729717607617985	0	0	1.4694875277485688	3.9885036361127493	RB1;CDKN1B;PIK3R3;PIK3R2;PIK3CB;EGFR;HSP90B1;CASP9;IKBKB;NRAS;AKT2;CREB3L2;ERBB2;MAPK1;MAPK3;CREBBP;HSP90AA1;MAP2K2;CHUK;ETV5;MTOR;PIK3CA;CDK2;RAF1;TP53
Proteoglycans in cancer	48/205	0.07295681420239732	0.17189067588595125	0	0	1.2948955302829939	3.3898909509335886	DDX5;ROCK2;ITPR1;PIK3R3;ITPR2;PIK3R2;IQGAP1;PIK3CB;CBL;FGF2;THBS1;EGFR;ACTG1;SLC9A1;PPP1CC;VTN;NRAS;AKT2;ERBB2;PLCG2;GPC3;FLNA;MAPK1;ITGAV;FLNC;PRKACA;EIF4B;MAPK3;MAP2K2;PPP1R12A;CAV3;CAV1;RPS6;PRKCA;MAPK12;MTOR;VAV2;COL1A1;TFAP4;PIK3CA;RPS6KB1;PDCD4;SDC1;ARHGEF1;EZR;RAF1;TP53;PPP1R12C
Chemical carcinogenesis	55/239	0.07634691791132939	0.17852549977761986	0	0	1.2662222644639525	3.257315770024406	RB1;ATF2;ARRB1;ARRB2;PIK3CB;FGF2;RPS6KA3;AKT2;CREB3L2;RPS6KA1;KPNA6;KPNA4;PRKACA;KPNA2;SULT2A1;KPNA1;GSTK1;CBR1;HSP90AA1;MAP2K2;GSTO1;ARNT;PRKCA;CDC25A;PIK3CA;RAF1;KPNB1;MGST3;MGST1;GNAI3;MGST2;PIK3R3;XIAP;PIK3R2;EGFR;GNAI1;HSP90B1;SULT1A1;NRAS;MAPK1;MAPK3;STAT5A;GSTM3;GSTM2;GSTM1;JAG1;EPHX2;EPHX1;CDC6;MTOR;BCL6;NAT1;RPS6KB1;GSTA1;GNAS
Acute myeloid leukemia	18/67	0.07706424995029944	0.17885807264584422	0	0	1.5540192461135596	3.9831312678642172	STAT5A;CEBPA;MAP2K2;CHUK;PIK3R3;PIK3R2;PIK3CB;MTOR;IKBKB;CCNA2;PER2;NRAS;PIK3CA;RPS6KB1;AKT2;MAPK1;RAF1;MAPK3
Bladder cancer	12/41	0.07830646149401789	0.1798512800913268	0	0	1.7499209525444246	4.4572676811913805	RB1;NRAS;RASSF1;MAP2K2;ERBB2;MAPK1;RAF1;THBS1;FGFR3;TP53;EGFR;MAPK3
Fanconi anemia pathway	15/54	0.07904403623860108	0.1798512800913268	0	0	1.626800048404663	4.1284120848750385	MUS81;FANCI;WDR48;REV1;RPA1;BRCA2;FANCG;RAD51C;SLX4;ERCC4;ERCC1;RPA3;UBE2T;PMS2;TELO2
FoxO signaling pathway	32/131	0.07923384577266425	0.1798512800913268	0	0	1.3681827492730838	3.4688244946250544	CDKN1B;PRKAG1;PIK3R3;PIK3R2;PIK3CB;SLC2A4;GABARAP;EGFR;IKBKB;MAPK9;MAPK8;NRAS;AKT2;MAPK1;SKP2;MAPK3;GABARAPL2;USP7;CREBBP;SMAD4;MAP2K2;HOMER1;CHUK;CSNK1E;PRKAB1;TGFBR1;MAPK12;BCL6;PIK3CA;CDK2;ATM;RAF1
Drug metabolism	27/108	0.07980539116592637	0.1798512800913268	0	0	1.4106610555847798	3.566382804932479	MAOA;ADH1B;MGST3;MGST1;MGST2;ADH5;ADH6;AOX1;GUSB;GSTK1;GSTM3;GSTM2;DUT;RRM1;GSTM1;RRM2;GSTO1;NME2;NME4;FMO5;NME1;NAT1;DPYD;GSTA1;CMPK1;HPRT1;ITPA
T cell receptor signaling pathway	26/104	0.08433517716382427	0.18869237480539097	0	0	1.4105530721360329	3.488235987114747	PIK3R3;PIK3R2;BCL10;PIK3CB;IKBKB;PPP3CA;MAPK9;PPP3CB;MAPK8;NRAS;PPP3CC;AKT2;MAPK1;MAP2K7;MAP3K7;PAK2;MAPK3;PAK4;MAP2K2;CHUK;NFATC3;NFATC2;MAPK12;VAV2;PIK3CA;RAF1
Vitamin B6 metabolism	3/6	0.08862569664277016	0.19526972570679643	0	0	4.225823314166231	10.240578921677985	PDXK;PNPO;AOX1
Primary bile acid biosynthesis	6/17	0.08900135715187775	0.19526972570679643	0	0	2.305661902836896	5.577635148956096	CYP27A1;HSD3B7;AMACR;ACOX2;SCP2;HSD17B4
AGE-RAGE signaling pathway in diabetic complications	25/100	0.08915852427770127	0.19526972570679643	0	0	1.4104451454609184	3.409524511640416	CDKN1B;SERPINE1;PIK3R3;PIK3R2;PIK3CB;ICAM1;MAPK9;MAPK8;NRAS;AKT2;PLCG2;MAPK1;MAPK3;STAT5A;SMAD4;STAT1;PRKCD;PRKCA;TGFBR1;AGT;MAPK12;COL1A1;DIAPH1;PIK3CA;PLCB1
Leukocyte transendothelial migration	28/114	0.09048989709186848	0.19679970626273496	0	0	1.3777891986808857	3.3101620671105105	ROCK2;CTNND1;GNAI3;PIK3R3;CD99L2;PIK3R2;PIK3CB;ARHGAP5;CLDN1;ARHGAP35;GNAI1;ACTG1;ICAM1;MYL12B;RAP1B;RAP1A;PLCG2;RAC2;CTNNA1;VASP;PRKCA;MAPK12;VAV2;CLDN6;OCLN;PIK3CA;EZR;BCAR1
GnRH secretion	17/64	0.09171166242666473	0.19807171537981064	0	0	1.5299278872987876	3.6551594783315626	MAP2K2;ITPR1;ITPR2;PIK3R3;ARRB1;PRKCA;PIK3R2;ARRB2;PIK3CB;NRAS;PIK3CA;AKT2;GNAQ;MAPK1;PLCB1;RAF1;MAPK3
Purine metabolism	31/129	0.09862413342165702	0.21056242372220296	0	0	1.3386825504293345	3.1009768519047736	PRPS1;CANT1;GMPR2;NTPCR;NT5C2;PAPSS1;NT5C;DGUOK;NT5E;PNP;GUK1;PPAT;PDE6D;PGM2;ENPP4;PDE8A;PGM1;RRM1;RRM2;NME2;AMPD2;NME4;PAICS;DCK;APRT;NME1;NUDT9;PKM;HPRT1;GART;ITPA
NOD-like receptor signaling pathway	42/181	0.09884924071846185	0.21056242372220296	0	0	1.2791659463556697	2.9601939124058845	YWHAE;RNF31;ITPR1;ITPR2;XIAP;BRCC3;TANK;GABARAP;IKBKB;MAPK9;MAPK8;CASP8;DHX33;NAMPT;CASP4;MAPK1;GBP2;MAP3K7;CTSB;JAK1;MAPK3;GSDMD;GABARAPL2;HSP90AA1;CHUK;STAT1;STAT2;PRKCD;NEK7;CARD6;TRAF2;MAPK12;MAVS;TRAF6;TRIP6;VDAC3;VDAC2;TAB2;SUGT1;PLCB1;MCU;BCL2L1
Retrograde endocannabinoid signaling	35/148	0.10013770921234894	0.2118559698302076	0	0	1.3109427554452535	3.0167531993985066	NDUFB7;NDUFA11;NDUFB5;NDUFB4;NDUFA10;ITPR1;GNAI3;ITPR2;ABHD6;GNAI1;MAPK9;MAPK8;MAPK1;PRKACA;NDUFV2;NDUFV1;MAPK3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA1;NDUFC2;PRKCA;MAPK12;NDUFS6;GNAQ;GNB2;NAPEPLD;NDUFS2;ND1;PLCB1;ND2;ND5;ND4
Rap1 signaling pathway	48/210	0.10093989273256022	0.21211017999882587	0	0	1.2545377961934427	2.876943786585064	DOCK4;CTNND1;GNAI3;PIK3R3;PIK3R2;PIK3CB;SIPA1L3;FGF2;THBS1;EGFR;GNAI1;RAP1GAP;ACTG1;RAP1B;NRAS;PARD6B;SIPA1L1;RAP1A;AKT2;RAC2;RAC3;MAPK1;MAPK3;VASP;PRKCI;MAP2K2;PRKCA;MAPK12;VAV2;ENAH;EFNA1;KITLG;PIK3CA;PARD3;GNAQ;ID1;RAPGEF1;GNAS;EVL;TLN2;PFN1;PLCB1;RAF1;FGFR4;FGFR3;CRK;BCAR1;EPHA2
Lipid and atherosclerosis	49/215	0.10218709279678427	0.2122449648420897	0	0	1.2498326639892905	2.8508056933948653	PIK3CB;ICAM1;IKBKB;CASP9;PPP3CA;PPP3CB;PPP3CC;CASP8;AKT2;MAP3K7;HSP90AA1;CHUK;PRKCA;TRAF2;VAV2;PIK3CA;TRAF6;ARHGEF1;PLCB1;ATF6;TP53;ROCK2;ITPR1;PIK3R3;PIK3R2;TANK;HSP90B1;HSPD1;RAP1B;MAPK9;NRAS;MAPK8;RAP1A;MAPK1;APOB;MAP2K7;LDLR;MAPK3;CYP2J2;NFATC3;NFATC2;TNFRSF10B;HSPA2;MAPK12;MIB1;CYCS;TAB2;HSPA1B;BCL2L1
Influenza A	40/172	0.10236895410390179	0.2122449648420897	0	0	1.282740308868575	2.9235855321865665	TRADD;PIK3R3;PIK3R2;PIK3CB;ACTG1;ICAM1;CASP9;IKBKB;DNAJB1;CASP8;XPO1;AKT2;KPNA6;MAPK1;BAK1;KPNA2;PRSS3;RAE1;KPNA1;JAK1;MAPK3;FDPS;CREBBP;MAP2K2;CHUK;DDX58;STAT1;MX2;STAT2;EIF2AK2;TNFRSF10B;PRKCA;RAB11B;MAVS;CDK6;HNRNPUL1;PIK3CA;CYCS;RAF1;SLC25A4
Hippo signaling pathway	38/163	0.10600848188974621	0.21474773602987846	0	0	1.2867275125296755	2.8877204248665844	YWHAE;YAP1;SERPINE1;PPP2R2A;AFP;LIMD1;ACTG1;SAV1;PPP1CC;RASSF1;PARD6B;YWHAQ;PPP2R1A;RASSF4;RASSF6;DVL1;DVL2;TP53BP2;CTNNA1;YWHAG;YWHAH;TEAD4;WWTR1;PRKCI;SMAD4;FBXW11;CSNK1D;SCRIB;CSNK1E;TGFBR1;MOB1B;APC;PARD3;ID1;PPP2R2D;DCHS1;FAT4;AJUBA
Sulfur metabolism	4/10	0.10624684517942151	0.21474773602987846	0	0	2.817429193899782	6.316648540623346	SELENBP1;TST;BPNT1;PAPSS1
Synthesis and degradation of ketone bodies	4/10	0.10624684517942151	0.21474773602987846	0	0	2.817429193899782	6.316648540623346	HMGCL;BDH2;HMGCS1;OXCT1
Chagas disease	25/102	0.10702861442003589	0.21474773602987846	0	0	1.373639504554331	3.069615958237	SERPINE1;GNAI3;PIK3R3;PPP2R2A;PIK3R2;PIK3CB;GNAI1;IKBKB;MAPK9;MAPK8;CASP8;PPP2R1A;AKT2;MAPK1;MAPK3;CHUK;TGFBR1;MAPK12;PIK3CA;GNAQ;TRAF6;PPP2R2D;GNAS;CALR;PLCB1
Longevity regulating pathway	25/102	0.10702861442003589	0.21474773602987846	0	0	1.373639504554331	3.069615958237	ATF2;CLPB;HDAC1;PRKAG1;PIK3R3;PIK3R2;PIK3CB;ADIPOR1;NRAS;AKT2;SESN1;RB1CC1;CREB3L2;PRKACA;HSPA2;PRKAB1;MTOR;SOD1;PIK3CA;RPS6KB1;RHEB;AKT1S1;TP53;HSPA1B;FOXA2
Folate biosynthesis	8/26	0.10783628413278555	0.21498131003395068	0	0	1.8788566111256506	4.184478760174922	DHFR;QDPR;CBR1;AKR1B10;SPR;GCH1;AKR1B1;GGH
GnRH signaling pathway	23/93	0.10959384852294277	0.21709354707410955	0	0	1.3899969972224306	3.073247266332591	MAP3K2;MAP2K2;PRKCD;ITPR1;ITPR2;PRKCA;PLD1;EGFR;MAPK12;PLD2;MAPK9;MAPK8;NRAS;MAPK7;GNAQ;GNAS;MAPK1;PRKACA;PLCB1;RAF1;MAP2K7;MAP3K4;MAPK3
Arginine biosynthesis	7/22	0.11096253605947083	0.2175846395719982	0	0	1.9726495726495727	4.336993667266699	ACY1;CPS1;ARG1;GOT2;ASL;NAGS;GLUL
MAPK signaling pathway	65/294	0.11124102151751676	0.2175846395719982	0	0	1.2021843342351581	2.6400642004325237	ATF2;TRADD;HSPB1;ARRB1;IL1RAP;ARRB2;FGF2;RPS6KA4;IKBKB;RPS6KA3;PPP3CA;PPP3CB;PPP3CC;AKT2;RPS6KA1;RAC2;RAC3;PRKACA;MAP3K7;MAP3K4;DAXX;DUSP3;MAP2K2;CHUK;PRKCA;TRAF2;TGFBR1;DUSP7;CDC25B;PPM1B;RASA1;TRAF6;RAF1;TP53;CRK;EPHA2;EGFR;RAP1B;MAPK9;NRAS;MAPK8;RAP1A;MAPK7;ERBB2;GNA12;FLNA;MAPK1;FLNC;MAP2K7;PAK2;MAP4K4;MAPK3;MAP3K2;JUND;NFATC3;HSPA2;MAPK12;EFNA1;KITLG;TAOK2;TAB2;FGFR4;LAMTOR3;FGFR3;HSPA1B
Glioma	19/75	0.1138227563171381	0.2212429825914372	0	0	1.435062804649419	3.1185533634263676	RB1;MAP2K2;PIK3R3;PRKCA;PIK3R2;PIK3CB;EGFR;MTOR;NRAS;CDK6;PIK3CA;AKT2;PLCG2;MAPK1;BAK1;CAMK1;RAF1;TP53;MAPK3
Circadian rhythm	9/31	0.12287586296104862	0.23735648062662187	0	0	1.7294264635887673	3.6258821066459523	PER2;PER1;FBXW11;CUL1;PRKAG1;CSNK1D;CSNK1E;PRKAB1;RBX1
Dopaminergic synapse	31/132	0.12419695191338351	0.23842748175964365	0	0	1.298677261091038	2.708893563573661	ATF2;GSK3A;DDC;MAOA;ITPR1;GNAI3;ITPR2;PPP2R2A;ARRB1;ARRB2;GNAI1;PPP1CC;PPP3CA;MAPK9;PPP3CB;MAPK8;PPP3CC;KIF5C;PPP2R1A;PPP2R5E;AKT2;CREB3L2;PRKACA;PPP2R5A;PRKCA;MAPK12;GNAQ;GNB2;PPP2R2D;GNAS;PLCB1
Biosynthesis of unsaturated fatty acids	8/27	0.12876870083473846	0.24568752122456233	0	0	1.7798592267111117	3.6482442031063256	FADS2;ELOVL1;SCP2;SCD;HSD17B4;HSD17B12;ACAA1;FADS1
Pathways in cancer	112/531	0.1360885361005027	0.25807033370278254	0	0	1.1327840926967176	2.2592807854546035	RB1;KEAP1;FGF2;RASSF1;FRAT2;TFG;AKT2;PRKACA;SKP2;RALBP1;MAP2K2;PRKCA;RBX1;BCR;MSH2;MSH3;RAF1;TP53;CTBP1;EPAS1;MGST3;CUL2;CUL1;MGST1;MGST2;PIK3R3;PIK3R2;PLD1;HSP90B1;PLD2;DVL1;PLCG2;ABL1;DVL2;HMOX1;STAT5A;GSTM3;CREBBP;GSTM2;SMAD4;GSTM1;JAG1;CDK6;GNAQ;GNB2;CDK2;GNAS;CYCS;FGFR4;FGFR3;BCL2L1;CDKN1B;SLC2A1;PIK3CB;BRCA2;IKBKB;CASP9;CASP8;SUFU;RAC2;RAC3;ITGAV;JAK3;JAK1;HSP90AA1;CHUK;GSTO1;NCOA4;ARNT;TRAF2;KIF7;TGFBR1;CCNA2;PIK3CA;TRAF6;ARHGEF1;PLCB1;CRK;CEBPA;LAMA5;FH;HDAC1;ROCK2;LRP5;GNAI3;XIAP;CBL;EGFR;GNAI1;LRP6;MAPK9;NRAS;MAPK8;ERBB2;GNA12;CTNNA1;MAPK1;STAT6;BAK1;VHL;MAPK3;NQO1;STAT1;TXNRD2;STAT2;AGT;MTOR;KITLG;APC;RPS6KB1;GSTA1;CCDC6
Axon guidance	41/182	0.14264977795854947	0.26887321784914475	0	0	1.23051892126686	2.3962667201306638	NRP1;ROCK2;GNAI3;PIK3R3;PIK3R2;PIK3CB;GNAI1;MYL12B;PPP3CA;PPP3CB;ABLIM1;NRAS;PARD6B;PPP3CC;CFL1;ABL1;PLCG2;RAC2;PLXNA1;RAC3;MAPK1;SRGAP1;PAK2;MAPK3;PAK4;NFATC3;NFATC2;PRKCA;SEMA4G;SSH2;EFNA1;ENAH;CDK5;PIK3CA;PARD3;RASA1;PLXNB2;PLXNB1;RAF1;NGEF;EPHA2
